StartDate,ProjectDurationRAO,DowntimeDurationRAO,ProjectDurationSea,DowntimeDurationSea,WorkabilityRAO,WorkabilitySea,Month
1995-05-23 13:00:00,130.02083333333334,6 days 00:30:00,125.89583333333333,1 days 21:30:00,0.9536933183784649,0.9849412543438689,5
1999-11-24 04:00:00,127.60416666666667,3 days 14:30:00,125.8125,1 days 19:30:00,0.9717551020408163,0.9855936413313462,11
2001-03-05 06:00:00,129.89583333333334,5 days 21:30:00,125.72916666666667,1 days 17:30:00,0.9546110665597434,0.9862468931234466,3
1990-08-01 21:00:00,131.85416666666666,7 days 20:30:00,125.6875,1 days 16:30:00,0.9404329277927003,0.9865738438587768,8
2010-03-27 03:00:00,127.52083333333333,3 days 12:30:00,125.47916666666667,1 days 11:30:00,0.9723901323313184,0.9882118545575295,3
1992-08-14 19:00:00,129.60416666666666,5 days 14:30:00,125.9375,1 days 22:30:00,0.9567593634463912,0.9846153846153847,8
1991-11-03 23:00:00,131.1875,7 days 04:30:00,126.8125,2 days 19:30:00,0.9452120057170081,0.9778215869886644,11
1999-05-09 18:00:00,130.02083333333334,6 days 00:30:00,125.1875,1 days 04:30:00,0.9536933183784649,0.9905142286570144,5
2016-12-29 16:00:00,132.64583333333334,8 days 15:30:00,126.39583333333333,2 days 09:30:00,0.9348201664834301,0.9810449975276083,12
1990-04-26 02:00:00,129.47916666666666,5 days 11:30:00,125.77083333333333,1 days 18:30:00,0.9576830249396621,0.9859201590193805,4
2018-07-18 22:00:00,129.27083333333334,5 days 06:30:00,126.60416666666667,2 days 14:30:00,0.9592264302981467,0.9794306401184795,7
2001-08-13 15:00:00,128.14583333333334,4 days 03:30:00,124.72916666666667,0 days 17:30:00,0.9676475369858559,0.9941540003340571,8
2003-07-11 00:00:00,129.5625,5 days 13:30:00,127.8125,3 days 19:30:00,0.9570670525808007,0.9701711491442543,7
1999-01-12 18:00:00,126.27083333333333,2 days 06:30:00,126.02083333333333,2 days 00:30:00,0.9820161689490183,0.9839642916184493,1
1997-01-29 15:00:00,127.85416666666667,3 days 20:30:00,125.72916666666667,1 days 17:30:00,0.9698549780022813,0.9862468931234466,1
2017-11-08 03:00:00,133.8125,9 days 19:30:00,127.5625,3 days 13:30:00,0.9266697804764129,0.9720725134737873,11
2003-08-24 13:00:00,128.8125,4 days 19:30:00,126.72916666666667,2 days 17:30:00,0.9626394953905871,0.9784645734012822,8
1990-12-08 10:00:00,128.60416666666666,4 days 14:30:00,125.27083333333333,1 days 06:30:00,0.9641989308277985,0.9898553134874438,12
1991-08-07 14:00:00,129.1875,5 days 04:30:00,126.1875,2 days 04:30:00,0.9598451862602806,0.9826646854878652,8
1999-11-02 14:00:00,130.39583333333334,6 days 09:30:00,125.3125,1 days 07:30:00,0.9509506310912287,0.9895261845386534,11
1992-06-04 16:00:00,127.22916666666667,3 days 05:30:00,124.85416666666667,0 days 20:30:00,0.9746192893401016,0.9931586851326548,6
2003-08-23 06:00:00,128.52083333333334,4 days 12:30:00,126.22916666666667,2 days 05:30:00,0.964824120603015,0.982340320184849,8
2006-09-26 19:00:00,129.14583333333334,5 days 03:30:00,125.6875,1 days 16:30:00,0.9601548636876915,0.9865738438587768,9
2017-04-01 18:00:00,129.72916666666666,5 days 17:30:00,125.64583333333333,1 days 15:30:00,0.9558374819335154,0.9869010114408887,4
1994-11-26 07:00:00,128.64583333333334,4 days 15:30:00,125.1875,1 days 04:30:00,0.9638866396761133,0.9905142286570144,11
1992-09-07 03:00:00,128.6875,4 days 16:30:00,126.14583333333333,2 days 03:30:00,0.9635745507527926,0.9829892650701899,9
2015-08-15 00:00:00,127.60416666666667,3 days 14:30:00,127.77083333333333,3 days 18:30:00,0.9717551020408163,0.9704875264960052,8
2000-09-08 18:00:00,132.1875,8 days 04:30:00,125.22916666666667,1 days 05:30:00,0.9380614657210402,0.990184661454001,9
2006-09-24 07:00:00,128.5625,4 days 13:30:00,126.10416666666667,2 days 02:30:00,0.9645114244044726,0.983314059144226,9
2013-02-12 13:00:00,131.9375,7 days 22:30:00,125.72916666666667,1 days 17:30:00,0.9398389388915206,0.9862468931234466,2
2012-07-10 19:00:00,130.02083333333334,6 days 00:30:00,125.9375,1 days 22:30:00,0.9536933183784649,0.9846153846153847,7
2008-03-04 12:00:00,129.27083333333334,5 days 06:30:00,124.97916666666667,0 days 23:30:00,0.9592264302981467,0.9921653608934823,3
1994-06-09 21:00:00,128.39583333333334,4 days 09:30:00,125.22916666666667,1 days 05:30:00,0.9657634269024825,0.990184661454001,6
2012-08-31 10:00:00,131.0625,7 days 01:30:00,126.1875,2 days 04:30:00,0.9461134954697187,0.9826646854878652,8
1996-12-10 17:00:00,129.14583333333334,5 days 03:30:00,126.22916666666667,2 days 05:30:00,0.9601548636876915,0.982340320184849,12
1993-03-25 12:00:00,129.27083333333334,5 days 06:30:00,124.85416666666667,0 days 20:30:00,0.9592264302981467,0.9931586851326548,3
1994-02-18 23:00:00,128.10416666666666,4 days 02:30:00,126.10416666666667,2 days 02:30:00,0.9679622702878516,0.983314059144226,2
2011-05-13 05:00:00,128.5625,4 days 13:30:00,125.97916666666667,1 days 23:30:00,0.9645114244044726,0.9842897304448487,5
2014-12-20 18:00:00,129.72916666666666,5 days 17:30:00,125.39583333333333,1 days 09:30:00,0.9558374819335154,0.9888685828210666,12
2004-07-23 16:00:00,129.77083333333334,5 days 18:30:00,126.02083333333333,2 days 00:30:00,0.9555305827580671,0.9839642916184493,7
2011-09-14 16:00:00,129.77083333333334,5 days 18:30:00,125.02083333333333,1 days 00:30:00,0.9555305827580671,0.9918346942176304,9
1995-02-20 01:00:00,128.10416666666666,4 days 02:30:00,125.14583333333333,1 days 03:30:00,0.9679622702878516,0.9908440153154653,2
1998-05-15 20:00:00,129.5625,5 days 13:30:00,126.27083333333333,2 days 06:30:00,0.9570670525808007,0.9820161689490183,5
1998-11-15 19:00:00,129.39583333333334,5 days 09:30:00,125.47916666666667,1 days 11:30:00,0.9582997906939301,0.9882118545575295,11
2002-05-27 03:00:00,128.22916666666666,4 days 05:30:00,126.02083333333333,2 days 00:30:00,0.9670186839967506,0.9839642916184493,5
1997-11-06 15:00:00,130.39583333333334,6 days 09:30:00,126.10416666666667,2 days 02:30:00,0.9509506310912287,0.983314059144226,11
1992-01-04 03:00:00,128.1875,4 days 04:30:00,124.97916666666667,0 days 23:30:00,0.9673330082886397,0.9921653608934823,1
2007-02-14 21:00:00,131.39583333333334,7 days 09:30:00,125.60416666666667,1 days 14:30:00,0.9437133343903599,0.9872283960855863,2
2010-12-02 20:00:00,132.14583333333334,8 days 03:30:00,125.10416666666667,1 days 02:30:00,0.9383572442062116,0.9911740216486261,12
2013-07-05 14:00:00,131.8125,7 days 19:30:00,126.60416666666667,2 days 14:30:00,0.9407302038880986,0.9794306401184795,7
2012-07-16 19:00:00,129.6875,5 days 16:30:00,125.10416666666667,1 days 02:30:00,0.9561445783132531,0.9911740216486261,7
2018-06-02 05:00:00,128.89583333333334,4 days 21:30:00,126.14583333333333,2 days 03:30:00,0.9620171326975917,0.9829892650701899,6
1997-01-23 06:00:00,128.8125,4 days 19:30:00,125.97916666666667,1 days 23:30:00,0.9626394953905871,0.9842897304448487,1
1996-06-18 17:00:00,129.72916666666666,5 days 17:30:00,126.47916666666667,2 days 11:30:00,0.9558374819335154,0.9803986163729205,6
1995-11-22 22:00:00,131.5625,7 days 13:30:00,127.3125,3 days 07:30:00,0.9425178147268408,0.9739813451153657,11
